"Bldg No","Building Name","FISCYR","ACCTYR","ACCTMO","KW QTY","KW EST","KWH QTY","KWH EST","STEAM DKT","STEAM LBS","STEAM EST","TIER2 DKT","TIER2 EST","FIRM GAS DKT","FIRM GAS EST","TOTAL GAS  DKT","WATER MCF","WATER EST"
526,"1102 SO 6TH",2016,2015,9,0,NA,850,NA,0,0,NA,0,NA,9.8,NA,9.8,0.6,NA
526,"1102 SO 6TH",2016,2015,10,0,NA,1219,NA,0,0,NA,0,NA,12.6,NA,12.6,0.54,NA
526,"1102 SO 6TH",2016,2015,11,0,NA,3112,NA,0,0,NA,0,NA,27.4,NA,27.4,0.49,NA
526,"1102 SO 6TH",2016,2015,12,0,NA,3593,NA,0,0,NA,0,NA,32.3,NA,32.3,0.93,NA
526,"1102 SO 6TH",2016,2016,1,0,NA,2976,NA,0,0,NA,0,NA,25.6,NA,25.6,0.51,NA
526,"1102 SO 6TH",2016,2016,2,0,NA,2300,NA,0,0,NA,0,NA,18.7,NA,18.7,0.52,NA
526,"1102 SO 6TH",2016,2016,3,0,NA,2057,NA,0,0,NA,0,NA,19.5,NA,19.5,0.56,NA
526,"1102 SO 6TH",2016,2016,4,0,NA,1432,NA,0,0,NA,0,NA,12.2,NA,12.2,0.61,NA
526,"1102 SO 6TH",2016,2016,5,0,NA,1113,NA,0,0,NA,0,NA,10.5,NA,10.5,0.53,NA
526,"1102 SO 6TH",2017,2016,6,0,NA,620,NA,0,0,NA,0,NA,5.1,NA,5.1,0.48,NA
526,"1102 SO 6TH",2017,2016,7,0,NA,638,NA,0,0,NA,0,NA,4.4,NA,4.4,0.43,NA
526,"1102 SO 6TH",2017,2016,8,0,NA,633,NA,0,0,NA,0,NA,5,NA,5,0.49,NA
527,"1106 S 6TH AVENUE",2007,2007,1,0,NA,5319,NA,0,0,NA,0,NA,0,NA,0,0.2,NA
527,"1106 S 6TH AVENUE",2007,2007,2,0,NA,5656,NA,0,0,NA,0,NA,0,NA,0,0.33,NA
527,"1106 S 6TH AVENUE",2007,2007,3,0,NA,4871,NA,0,0,NA,0,NA,0,NA,0,0.32,NA
527,"1106 S 6TH AVENUE",2007,2007,4,0,NA,3126,NA,0,0,NA,0,NA,0,NA,0,0.4,NA
527,"1106 S 6TH AVENUE",2007,2007,5,0,NA,2475,NA,0,0,NA,0,NA,0,NA,0,0.37,NA
527,"1106 S 6TH AVENUE",2008,2007,6,0,NA,1633,NA,0,0,NA,0,NA,0,NA,0,0.37,NA
527,"1106 S 6TH AVENUE",2008,2007,7,0,NA,1243,NA,0,0,NA,0,NA,0,NA,0,4.15,NA
527,"1106 S 6TH AVENUE",2008,2007,8,0,NA,1077,NA,0,0,NA,0,NA,0,NA,0,6.58,NA
527,"1106 S 6TH AVENUE",2008,2007,9,0,NA,969,NA,0,0,NA,0,NA,0,NA,0,1.31,NA
527,"1106 S 6TH AVENUE",2008,2007,10,0,NA,1575,NA,0,0,NA,0,NA,0,NA,0,0.37,NA
527,"1106 S 6TH AVENUE",2008,2007,11,0,NA,7159,NA,0,0,NA,0,NA,0,NA,0,0.36,NA
527,"1106 S 6TH AVENUE",2008,2007,12,0,NA,5805,NA,0,0,NA,0,NA,0,NA,0,0.34,NA
527,"1106 S 6TH AVENUE",2008,2008,1,0,NA,5827,NA,0,0,NA,0,NA,0,NA,0,0.21,NA
527,"1106 S 6TH AVENUE",2008,2008,2,0,NA,4866,NA,0,0,NA,0,NA,0,NA,0,0.35,NA
527,"1106 S 6TH AVENUE",2008,2008,3,0,NA,3966,NA,0,0,NA,0,NA,0,NA,0,0.42,NA
527,"1106 S 6TH AVENUE",2008,2008,4,0,NA,4083,NA,0,0,NA,0,NA,0,NA,0,0.31,NA
527,"1106 S 6TH AVENUE",2008,2008,5,0,NA,2418,NA,0,0,NA,0,NA,0,NA,0,0.49,NA
527,"1106 S 6TH AVENUE",2009,2008,6,0,NA,1640,NA,0,0,NA,0,NA,0,NA,0,0.36,NA
527,"1106 S 6TH AVENUE",2009,2008,7,0,NA,1089,NA,0,0,NA,0,NA,0,NA,0,0.35,NA
527,"1106 S 6TH AVENUE",2009,2008,8,0,NA,1187,NA,0,0,NA,0,NA,0,NA,0,4.45,NA
527,"1106 S 6TH AVENUE",2009,2008,9,0,NA,1347,NA,0,0,NA,0,NA,0,NA,0,1.95,NA
527,"1106 S 6TH AVENUE",2009,2008,10,0,NA,2923,NA,0,0,NA,0,NA,0,NA,0,0.35,NA
527,"1106 S 6TH AVENUE",2009,2008,11,0,NA,4272,NA,0,0,NA,0,NA,0,NA,0,0.36,NA
527,"1106 S 6TH AVENUE",2009,2008,12,0,NA,6707,NA,0,0,NA,0,NA,0,NA,0,0.36,NA
527,"1106 S 6TH AVENUE",2009,2009,1,0,NA,4769,NA,0,0,NA,0,NA,0,NA,0,0.37,NA
527,"1106 S 6TH AVENUE",2009,2009,2,0,NA,4024,NA,0,0,NA,0,NA,0,NA,0,0.35,NA
527,"1106 S 6TH AVENUE",2009,2009,3,0,NA,4762,NA,0,0,NA,0,NA,0,NA,0,0.37,NA
527,"1106 S 6TH AVENUE",2009,2009,4,0,NA,2963,NA,0,0,NA,0,NA,0,NA,0,0.29,NA
527,"1106 S 6TH AVENUE",2009,2009,5,0,NA,1569,NA,0,0,NA,0,NA,0,NA,0,0.37,NA
527,"1106 S 6TH AVENUE",2010,2009,6,0,NA,1405,NA,0,0,NA,0,NA,0,NA,0,0.3,NA
527,"1106 S 6TH AVENUE",2010,2009,7,0,NA,854,NA,0,0,NA,0,NA,0,NA,0,0.27,NA
527,"1106 S 6TH AVENUE",2010,2009,8,0,NA,884,NA,0,0,NA,0,NA,0,NA,0,1,NA
527,"1106 S 6TH AVENUE",2010,2009,9,0,NA,1526,NA,0,0,NA,0,NA,0,NA,0,0.52,NA
527,"1106 S 6TH AVENUE",2010,2009,10,0,NA,3778,NA,0,0,NA,0,NA,0,NA,0,0.35,NA
527,"1106 S 6TH AVENUE",2010,2009,11,0,NA,4884,NA,0,0,NA,0,NA,0,NA,0,0.4,NA
527,"1106 S 6TH AVENUE",2010,2009,12,0,NA,5939,NA,0,0,NA,0,NA,0,NA,0,0.25,NA
527,"1106 S 6TH AVENUE",2010,2010,1,0,NA,5112,NA,0,0,NA,0,NA,0,NA,0,0.31,NA
527,"1106 S 6TH AVENUE",2010,2010,2,0,NA,4359,NA,0,0,NA,0,NA,0,NA,0,0.28,NA
527,"1106 S 6TH AVENUE",2010,2010,3,0,NA,3845,NA,0,0,NA,0,NA,0,NA,0,0.28,NA
527,"1106 S 6TH AVENUE",2010,2010,4,0,NA,2985,NA,0,0,NA,0,NA,0,NA,0,0.21,NA
527,"1106 S 6TH AVENUE",2010,2010,5,0,NA,2321,NA,0,0,NA,0,NA,0,NA,0,0.24,NA
527,"1106 S 6TH AVENUE",2011,2010,6,0,NA,1455,NA,0,0,NA,0,NA,0,NA,0,0.24,NA
527,"1106 S 6TH AVENUE",2011,2010,7,0,NA,938,NA,0,0,NA,0,NA,0,NA,0,0.22,NA
527,"1106 S 6TH AVENUE",2011,2010,8,0,NA,1116,NA,0,0,NA,0,NA,0,NA,0,6.57,NA
527,"1106 S 6TH AVENUE",2011,2010,9,0,NA,1696,NA,0,0,NA,0,NA,0,NA,0,2.82,NA
527,"1106 S 6TH AVENUE",2011,2010,10,0,NA,2365,NA,0,0,NA,0,NA,0,NA,0,0.27,NA
527,"1106 S 6TH AVENUE",2011,2010,11,0,NA,5295,NA,0,0,NA,0,NA,0,NA,0,0.29,NA
527,"1106 S 6TH AVENUE",2011,2010,12,0,NA,5330,NA,0,0,NA,0,NA,0,NA,0,0.25,NA
527,"1106 S 6TH AVENUE",2011,2011,1,0,NA,4932,NA,0,0,NA,0,NA,0,NA,0,0.28,NA
527,"1106 S 6TH AVENUE",2011,2011,2,0,NA,5597,NA,0,0,NA,0,NA,0,NA,0,0.49,NA
527,"1106 S 6TH AVENUE",2011,2011,3,0,NA,3690,NA,0,0,NA,0,NA,0,NA,0,0.45,NA
527,"1106 S 6TH AVENUE",2011,2011,4,0,NA,3287,NA,0,0,NA,0,NA,0,NA,0,0.43,NA
527,"1106 S 6TH AVENUE",2011,2011,5,0,NA,2497,NA,0,0,NA,0,NA,0,NA,0,0.49,NA
527,"1106 S 6TH AVENUE",2012,2011,6,0,NA,1533,NA,0,0,NA,0,NA,0,NA,0,0.52,NA
527,"1106 S 6TH AVENUE",2012,2011,7,0,NA,1063,NA,0,0,NA,0,NA,0,NA,0,0.32,NA
527,"1106 S 6TH AVENUE",2012,2011,8,0,NA,1146,NA,0,0,NA,0,NA,0,NA,0,4.82,NA
527,"1106 S 6TH AVENUE",2012,2011,9,0,NA,1045,NA,0,0,NA,0,NA,0,NA,0,0.39,NA
527,"1106 S 6TH AVENUE",2012,2011,10,0,NA,2261,NA,0,0,NA,0,NA,0,NA,0,0.19,NA
527,"1106 S 6TH AVENUE",2012,2011,11,0,NA,4357,NA,0,0,NA,0,NA,0,NA,0,0.21,NA
527,"1106 S 6TH AVENUE",2012,2011,12,0,NA,4548,NA,0,0,NA,0,NA,0,NA,0,0.16,NA
527,"1106 S 6TH AVENUE",2012,2012,1,0,NA,4060,NA,0,0,NA,0,NA,0,NA,0,0.11,NA
527,"1106 S 6TH AVENUE",2012,2012,2,0,NA,4613,NA,0,0,NA,0,NA,0,NA,0,0.22,NA
527,"1106 S 6TH AVENUE",2012,2012,3,0,NA,2728,NA,0,0,NA,0,NA,0,NA,0,0.21,NA
527,"1106 S 6TH AVENUE",2012,2012,4,0,NA,2041,NA,0,0,NA,0,NA,0,NA,0,0.22,NA
527,"1106 S 6TH AVENUE",2012,2012,5,0,NA,1641,NA,0,0,NA,0,NA,0,NA,0,0.24,NA
527,"1106 S 6TH AVENUE",2013,2012,6,0,NA,1039,NA,0,0,NA,0,NA,0,NA,0,0.17,NA
527,"1106 S 6TH AVENUE",2013,2012,7,0,NA,725,NA,0,0,NA,0,NA,0,NA,0,0.2,NA
527,"1106 S 6TH AVENUE",2013,2012,8,0,NA,670,NA,0,0,NA,0,NA,0,NA,0,3.18,NA
527,"1106 S 6TH AVENUE",2013,2012,9,0,NA,935,NA,0,0,NA,0,NA,0,NA,0,1.59,NA
527,"1106 S 6TH AVENUE",2013,2012,10,0,NA,2394,NA,0,0,NA,0,NA,0,NA,0,0.24,NA
527,"1106 S 6TH AVENUE",2013,2012,11,0,NA,3406,NA,0,0,NA,0,NA,0,NA,0,0.27,NA
527,"1106 S 6TH AVENUE",2013,2012,12,0,NA,4528,NA,0,0,NA,0,NA,0,NA,0,0.19,NA
527,"1106 S 6TH AVENUE",2013,2013,1,0,NA,4854,NA,0,0,NA,0,NA,0,NA,0,0.18,NA
527,"1106 S 6TH AVENUE",2013,2013,2,0,NA,3894,NA,0,0,NA,0,NA,0,NA,0,0.2,NA
527,"1106 S 6TH AVENUE",2013,2013,3,0,NA,2941,NA,0,0,NA,0,NA,0,NA,0,0.23,NA
527,"1106 S 6TH AVENUE",2013,2013,4,0,NA,2776,NA,0,0,NA,0,NA,0,NA,0,0.17,NA
527,"1106 S 6TH AVENUE",2013,2013,5,0,NA,1252,NA,0,0,NA,0,NA,0,NA,0,0.24,NA
527,"1106 S 6TH AVENUE",2014,2013,6,0,NA,831,NA,0,0,NA,0,NA,0,NA,0,0.23,NA
527,"1106 S 6TH AVENUE",2014,2013,7,0,NA,632,NA,0,0,NA,0,NA,0,NA,0,0.4,NA
527,"1106 S 6TH AVENUE",2014,2013,8,0,NA,637,NA,0,0,NA,0,NA,0,NA,0,5.36,NA
527,"1106 S 6TH AVENUE",2014,2013,9,0,NA,1595,NA,0,0,NA,0,NA,0,NA,0,1.95,NA
527,"1106 S 6TH AVENUE",2014,2013,10,0,NA,2986,NA,0,0,NA,0,NA,0,NA,0,0.27,NA
527,"1106 S 6TH AVENUE",2014,2013,11,0,NA,4127,NA,0,0,NA,0,NA,0,NA,0,0.24,NA
527,"1106 S 6TH AVENUE",2014,2013,12,0,NA,6216,NA,0,0,NA,0,NA,0,NA,0,0.19,NA
527,"1106 S 6TH AVENUE",2014,2014,1,0,NA,4939,NA,0,0,NA,0,NA,0,NA,0,0.18,NA
527,"1106 S 6TH AVENUE",2014,2014,2,0,NA,6776,NA,0,0,NA,0,NA,0,NA,0,0.23,NA
527,"1106 S 6TH AVENUE",2014,2014,3,0,NA,4957,NA,0,0,NA,0,NA,0,NA,0,0.23,NA
527,"1106 S 6TH AVENUE",2014,2014,4,0,NA,4139,NA,0,0,NA,0,NA,0,NA,0,0.21,NA
527,"1106 S 6TH AVENUE",2014,2014,5,0,NA,2712,NA,0,0,NA,0,NA,0,NA,0,0.18,NA
527,"1106 S 6TH AVENUE",2015,2014,6,0,NA,898,NA,0,0,NA,0,NA,0,NA,0,0.11,NA
527,"1106 S 6TH AVENUE",2015,2014,7,0,NA,360,NA,0,0,NA,0,NA,0,NA,0,0.1,NA
527,"1106 S 6TH AVENUE",2015,2014,8,0,NA,503,NA,0,0,NA,0,NA,0,NA,0,6.09,NA
527,"1106 S 6TH AVENUE",2015,2014,9,0,NA,1086,NA,0,0,NA,0,NA,0,NA,0,1.72,NA
527,"1106 S 6TH AVENUE",2015,2014,10,0,NA,1668,NA,0,0,NA,0,NA,0,NA,0,0.18,NA
527,"1106 S 6TH AVENUE",2015,2014,11,0,NA,3878,NA,0,0,NA,0,NA,0,NA,0,0.17,NA
527,"1106 S 6TH AVENUE",2015,2014,12,0,NA,4569,NA,0,0,NA,0,NA,0,NA,0,0.16,NA
527,"1106 S 6TH AVENUE",2015,2015,1,0,NA,3153,NA,0,0,NA,0,NA,0,NA,0,0.08,NA
527,"1106 S 6TH AVENUE",2015,2015,2,0,NA,3060,NA,0,0,NA,0,NA,0,NA,0,0.03,NA
527,"1106 S 6TH AVENUE",2015,2015,3,0,NA,2512,NA,0,0,NA,0,NA,0,NA,0,0.04,NA
527,"1106 S 6TH AVENUE",2015,2015,4,0,NA,1694,NA,0,0,NA,0,NA,0,NA,0,3.66,NA
527,"1106 S 6TH AVENUE",2015,2015,5,0,NA,1050,NA,0,0,NA,0,NA,0,NA,0,1.26,NA
527,"1106 S 6TH AVENUE",2016,2015,6,0,NA,342,NA,0,0,NA,0,NA,0,NA,0,1.39,NA
527,"1106 S 6TH AVENUE",2016,2015,7,0,NA,257,NA,0,0,NA,0,NA,0,NA,0,1.68,NA
527,"1106 S 6TH AVENUE",2016,2015,8,0,NA,202,NA,0,0,NA,0,NA,0,NA,0,3.58,NA
527,"1106 S 6TH AVENUE",2016,2015,9,0,NA,582,NA,0,0,NA,0,NA,0,NA,0,0.95,NA
527,"1106 S 6TH AVENUE",2016,2015,10,0,NA,1166,NA,0,0,NA,0,NA,0,NA,0,0.79,NA
527,"1106 S 6TH AVENUE",2016,2015,11,0,NA,4999,NA,0,0,NA,0,NA,0,NA,0,1.01,NA
527,"1106 S 6TH AVENUE",2016,2015,12,0,NA,7010,NA,0,0,NA,0,NA,0,NA,0,1.29,NA
527,"1106 S 6TH AVENUE",2016,2016,1,0,NA,5941,NA,0,0,NA,0,NA,0,NA,0,0.95,NA
527,"1106 S 6TH AVENUE",2016,2016,2,0,NA,4917,NA,0,0,NA,0,NA,0,NA,0,0.92,NA
527,"1106 S 6TH AVENUE",2016,2016,3,0,NA,5205,NA,0,0,NA,0,NA,0,NA,0,0.82,NA
527,"1106 S 6TH AVENUE",2016,2016,4,0,NA,3709,NA,0,0,NA,0,NA,0,NA,0,0.92,NA
527,"1106 S 6TH AVENUE",2016,2016,5,0,NA,3288,NA,0,0,NA,0,NA,0,NA,0,0.8,NA
527,"1106 S 6TH AVENUE",2017,2016,6,0,NA,2004,NA,0,0,NA,0,NA,0,NA,0,0.8,NA
527,"1106 S 6TH AVENUE",2017,2016,7,0,NA,1849,NA,0,0,NA,0,NA,0,NA,0,0.75,NA
527,"1106 S 6TH AVENUE",2017,2016,8,0,NA,838,NA,0,0,NA,0,NA,0,NA,0,0.87,NA
210,"13 FACULTY COURT",2007,2007,1,20.48,NA,5428,NA,0,0,NA,0,NA,215.3,NA,215.3,0.28,NA
210,"13 FACULTY COURT",2007,2007,2,19.6,NA,6004,NA,0,0,NA,0,NA,202.8,NA,202.8,2.23,NA
210,"13 FACULTY COURT",2007,2007,3,22.01,NA,6031,NA,0,0,NA,0,NA,184.1,NA,184.1,3.39,"E"
210,"13 FACULTY COURT",2007,2007,4,20.01,NA,5364,NA,0,0,NA,0,NA,115.2,NA,115.2,2.52,"E"
210,"13 FACULTY COURT",2007,2007,5,15.96,NA,5223,NA,0,0,NA,0,NA,110.7,NA,110.7,0.4,NA
210,"13 FACULTY COURT",2008,2007,6,17.56,NA,4807,NA,0,0,NA,0,NA,53.9,NA,53.9,1.48,NA
210,"13 FACULTY COURT",2008,2007,7,24.15,NA,4961,NA,0,0,NA,0,NA,22,NA,22,1.2,NA
210,"13 FACULTY COURT",2008,2007,8,25.48,NA,5628,NA,0,0,NA,0,NA,2.4,NA,2.4,0.8,NA
210,"13 FACULTY COURT",2008,2007,9,16.44,NA,5084,NA,0,0,NA,0,NA,10.7,NA,10.7,0.53,NA
210,"13 FACULTY COURT",2008,2007,10,21.95,NA,4849,NA,0,0,NA,0,NA,74.1,NA,74.1,0.53,NA
210,"13 FACULTY COURT",2008,2007,11,49.76,NA,12332,NA,0,0,NA,0,NA,278.7,NA,278.7,0.13,NA
210,"13 FACULTY COURT",2008,2007,12,10.52,NA,5445,NA,0,0,NA,0,NA,230.1,NA,230.1,0.28,NA
210,"13 FACULTY COURT",2008,2008,1,9.21,NA,3284,NA,0,0,NA,0,NA,182,NA,182,0.13,NA
210,"13 FACULTY COURT",2008,2008,2,7.03,NA,4332,NA,0,0,NA,0,NA,168,NA,168,0,NA
210,"13 FACULTY COURT",2008,2008,3,6.03,NA,4217,NA,0,0,NA,0,NA,97.9,NA,97.9,0,NA
210,"13 FACULTY COURT",2008,2008,4,6.03,NA,6952,NA,0,0,NA,0,NA,0,NA,0,0,NA
210,"13 FACULTY COURT",2008,2008,5,22,NA,4716,NA,0,0,NA,0,NA,0.7,NA,0.7,0,NA
210,"13 FACULTY COURT",2009,2008,6,2.39,NA,0,NA,0,0,NA,0,NA,0.7,NA,0.7,0,NA
210,"13 FACULTY COURT",2009,2008,7,0.29,NA,628,NA,0,0,NA,0,NA,0.8,NA,0.8,0,NA
210,"13 FACULTY COURT",2009,2008,8,1.29,NA,972,NA,0,0,NA,0,NA,4,NA,4,0,NA
210,"13 FACULTY COURT",2009,2008,9,8.27,NA,4303,NA,0,0,NA,0,NA,60.4,NA,60.4,0.13,NA
210,"13 FACULTY COURT",2009,2008,10,7.95,NA,4552,NA,0,0,NA,0,NA,127.2,NA,127.2,0.27,NA
210,"13 FACULTY COURT",2009,2008,11,7.4,NA,4373,NA,0,0,NA,0,NA,136.5,NA,136.5,0,NA
210,"13 FACULTY COURT",2009,2008,12,7.53,NA,4637,NA,0,0,NA,0,NA,222,NA,222,0,NA
210,"13 FACULTY COURT",2009,2009,1,8.51,NA,5165,NA,0,0,NA,0,NA,187.6,NA,187.6,0.13,NA
210,"13 FACULTY COURT",2009,2009,2,8.48,NA,4529,NA,0,0,NA,0,NA,173.1,NA,173.1,0,NA
210,"13 FACULTY COURT",2009,2009,3,8.57,NA,4144,NA,0,0,NA,0,NA,154.9,NA,154.9,0,NA
210,"13 FACULTY COURT",2009,2009,4,7.45,NA,4545,NA,0,0,NA,0,NA,129.7,NA,129.7,0,NA
210,"13 FACULTY COURT",2009,2009,5,5.51,NA,4028,NA,0,0,NA,0,NA,50.5,NA,50.5,0.27,NA
210,"13 FACULTY COURT",2010,2009,6,6.8,NA,2800,NA,0,0,NA,0,NA,6.5,NA,6.5,0.27,NA
210,"13 FACULTY COURT",2010,2009,7,5.65,NA,1995,NA,0,0,NA,0,NA,2.1,NA,2.1,0.19,NA
210,"13 FACULTY COURT",2010,2009,8,4.91,NA,2080,NA,0,0,NA,0,NA,2.4,NA,2.4,0.04,NA
210,"13 FACULTY COURT",2010,2009,9,5.84,NA,1489,NA,0,0,NA,0,NA,6.1,NA,6.1,0.27,NA
210,"13 FACULTY COURT",2010,2009,10,6.12,NA,1775,NA,0,0,NA,0,NA,19.9,NA,19.9,0.07,NA
210,"13 FACULTY COURT",2010,2009,11,6.72,NA,2432,NA,0,0,NA,0,NA,34.1,NA,34.1,0.08,NA
210,"13 FACULTY COURT",2010,2009,12,4.63,NA,2251,NA,0,0,NA,0,NA,45.2,NA,45.2,0.03,NA
210,"13 FACULTY COURT",2010,2010,1,3.09,NA,1364,NA,0,0,NA,0,NA,30,NA,30,0.01,NA
210,"13 FACULTY COURT",2010,2010,2,5.75,NA,1872,NA,0,0,NA,0,NA,24.4,NA,24.4,0.01,NA
210,"13 FACULTY COURT",2010,2010,3,5.68,NA,1480,NA,0,0,NA,0,NA,19.9,NA,19.9,0.07,NA
210,"13 FACULTY COURT",2010,2010,4,4.84,NA,2243,NA,0,0,NA,0,NA,16.7,NA,16.7,0.11,NA
210,"13 FACULTY COURT",2010,2010,5,5.81,NA,1996,NA,0,0,NA,0,NA,4.4,NA,4.4,0.11,NA
210,"13 FACULTY COURT",2011,2010,6,8.63,NA,3465,NA,0,0,NA,0,NA,1.3,NA,1.3,0.13,NA
210,"13 FACULTY COURT",2011,2010,7,11.96,NA,5616,NA,0,0,NA,0,NA,0.7,NA,0.7,0.17,NA
210,"13 FACULTY COURT",2011,2010,8,6.29,NA,1656,NA,0,0,NA,0,NA,2.2,NA,2.2,0.31,NA
210,"13 FACULTY COURT",2011,2010,9,9.29,NA,8148,NA,0,0,NA,0,NA,11.5,NA,11.5,0.74,NA
210,"13 FACULTY COURT",2011,2010,10,7.29,NA,5035,NA,0,0,NA,0,NA,1.9,NA,1.9,1.23,NA
210,"13 FACULTY COURT",2011,2010,11,12.31,NA,7357,NA,0,0,NA,0,NA,64,NA,64,1.42,NA
210,"13 FACULTY COURT",2011,2010,12,13.54,NA,6233,NA,0,0,NA,0,NA,65.7,NA,65.7,1.22,NA
210,"13 FACULTY COURT",2011,2011,1,15.27,NA,8549,NA,0,0,NA,0,NA,66.2,NA,66.2,1.32,NA
210,"13 FACULTY COURT",2011,2011,2,14.35,NA,7189,NA,0,0,NA,0,NA,57.3,NA,57.3,1.2,NA
210,"13 FACULTY COURT",2011,2011,3,11.99,NA,6091,NA,0,0,NA,0,NA,40,NA,40,1.22,NA
210,"13 FACULTY COURT",2011,2011,4,13.8,NA,7168,NA,0,0,NA,0,NA,37.4,NA,37.4,1.38,NA
210,"13 FACULTY COURT",2011,2011,5,14.23,NA,6311,NA,0,0,NA,0,NA,20.8,NA,20.8,1.23,NA
210,"13 FACULTY COURT",2012,2011,6,13.14,NA,7972,NA,0,0,NA,0,NA,9.7,NA,9.7,1.28,NA
210,"13 FACULTY COURT",2012,2011,7,12.77,NA,5644,NA,0,0,NA,0,NA,0.7,NA,0.7,0.87,NA
210,"13 FACULTY COURT",2012,2011,8,7.98,NA,1539,NA,0,0,NA,0,NA,2.1,NA,2.1,0.76,NA
210,"13 FACULTY COURT",2012,2011,9,12.94,NA,8311,NA,0,0,NA,0,NA,8.9,NA,8.9,0.84,NA
210,"13 FACULTY COURT",2012,2011,10,14.35,NA,5992,NA,0,0,NA,0,NA,35.6,NA,35.6,0.41,NA
210,"13 FACULTY COURT",2012,2011,11,13.07,NA,5748,NA,0,0,NA,0,NA,48.9,NA,48.9,0.19,NA
210,"13 FACULTY COURT",2012,2011,12,13.01,NA,5923,NA,0,0,NA,0,NA,56,NA,56,0.15,NA
210,"13 FACULTY COURT",2012,2012,1,10.18,NA,4234,NA,0,0,NA,0,NA,41.8,NA,41.8,0.09,NA
210,"13 FACULTY COURT",2012,2012,2,12.18,NA,5099,NA,0,0,NA,0,NA,45.2,NA,45.2,0.08,NA
210,"13 FACULTY COURT",2012,2012,3,11.7,NA,4818,NA,0,0,NA,0,NA,24,NA,24,0.12,NA
210,"13 FACULTY COURT",2012,2012,4,9.57,NA,3744,NA,0,0,NA,0,NA,10.7,NA,10.7,0.09,NA
210,"13 FACULTY COURT",2012,2012,5,14.28,NA,4927,NA,0,0,NA,0,NA,12,NA,12,0.07,NA
210,"13 FACULTY COURT",2013,2012,6,11.56,NA,6683,NA,0,0,NA,0,NA,8.9,NA,8.9,0.52,NA
210,"13 FACULTY COURT",2013,2012,7,10.54,NA,4910,NA,0,0,NA,0,NA,0.4,NA,0.4,0.32,NA
210,"13 FACULTY COURT",2013,2012,8,9.87,NA,5803,NA,0,0,NA,0,NA,4.2,NA,4.2,0.51,NA
210,"13 FACULTY COURT",2013,2012,9,12.3,NA,5292,NA,0,0,NA,0,NA,21,NA,21,0.31,NA
210,"13 FACULTY COURT",2013,2012,10,10.09,NA,5224,NA,0,0,NA,0,NA,43.1,NA,43.1,0.25,NA
210,"13 FACULTY COURT",2013,2012,11,11.29,NA,5394,NA,0,0,NA,0,NA,72.4,NA,72.4,0.23,NA
210,"13 FACULTY COURT",2013,2012,12,9.64,NA,5823,NA,0,0,NA,0,NA,99.6,NA,99.6,0.11,NA
210,"13 FACULTY COURT",2013,2013,1,9.2,NA,4153,NA,0,0,NA,0,NA,84.1,NA,84.1,0.11,NA
210,"13 FACULTY COURT",2013,2013,2,7.45,NA,4526,NA,0,0,NA,0,NA,74.1,NA,74.1,0.17,NA
210,"13 FACULTY COURT",2013,2013,3,6.72,NA,4494,NA,0,0,NA,0,NA,43.4,NA,43.4,0.05,NA
210,"13 FACULTY COURT",2013,2013,4,6.12,NA,3608,NA,0,0,NA,0,NA,39.3,NA,39.3,0.08,NA
210,"13 FACULTY COURT",2013,2013,5,4.98,NA,3778,NA,0,0,NA,0,NA,19.8,NA,19.8,0.16,NA
210,"13 FACULTY COURT",2014,2013,6,5.98,NA,5072,NA,0,0,NA,0,NA,5.4,NA,5.4,0.11,NA
210,"13 FACULTY COURT",2014,2013,7,4.84,NA,2785,NA,0,0,NA,0,NA,0.1,NA,0.1,0.16,NA
210,"13 FACULTY COURT",2014,2013,8,4.36,NA,4110,NA,0,0,NA,0,NA,0.6,NA,0.6,0.21,NA
210,"13 FACULTY COURT",2014,2013,9,5.44,NA,3545,NA,0,0,NA,0,NA,29.8,NA,29.8,0.08,NA
210,"13 FACULTY COURT",2014,2013,10,5.7,NA,3710,NA,0,0,NA,0,NA,68,NA,68,0.08,NA
210,"13 FACULTY COURT",2014,2013,11,5.7,NA,4871,NA,0,0,NA,0,NA,93.2,NA,93.2,0.16,NA
210,"13 FACULTY COURT",2014,2013,12,7.03,NA,3709,NA,0,0,NA,0,NA,96.4,NA,96.4,0.17,NA
210,"13 FACULTY COURT",2014,2014,1,4.4,NA,3430,NA,0,0,NA,0,NA,92.8,NA,92.8,0.09,NA
210,"13 FACULTY COURT",2014,2014,2,5.6,NA,3925,NA,0,0,NA,0,NA,99.5,NA,99.5,0.11,NA
210,"13 FACULTY COURT",2014,2014,3,4.89,NA,3415,NA,0,0,NA,0,NA,38.3,NA,38.3,0.08,NA
210,"13 FACULTY COURT",2014,2014,4,4.54,NA,1066,NA,0,0,NA,0,NA,16.6,NA,16.6,0.04,NA
210,"13 FACULTY COURT",2014,2014,5,3.62,NA,1814,NA,0,0,NA,0,NA,0,NA,0,0.19,NA
210,"13 FACULTY COURT",2015,2014,6,4.68,NA,2089,NA,0,0,NA,0,NA,0,NA,0,0.11,NA
210,"13 FACULTY COURT",2015,2014,7,3.89,NA,1638,NA,0,0,NA,0,NA,0,NA,0,0.09,NA
210,"13 FACULTY COURT",2015,2014,8,2.65,NA,1578,NA,0,0,NA,0,NA,0,NA,0,0.2,NA
210,"13 FACULTY COURT",2015,2014,9,2.68,NA,1277,NA,0,0,NA,0,NA,0,NA,0,0.09,NA
